id,zona,piso,estrato,preciom,areaconst,parquea,banios,habitac,tipo,barrio,longitud,latitud
6596,Zona Sur,4,5,179,110,1,3,4,Apartamento,zona sur,-76.54357,3.38998
6597,Zona Sur,NA,5,340,98,1,3,2,Apartamento,el limonar,-76.54358,3.39413
6598,Zona Oeste,1,5,548,217,NA,7,6,Casa,el peñon,-76.54359,3.44906
6599,Zona Oeste,3,6,1100,230,2,5,4,Casa,normandía,-76.54359,3.45277
6600,Zona Sur,3,6,405,150,1,5,4,Casa,ciudad jardín,-76.54359,3.35727
6601,Zona Sur,NA,6,850,350,4,3,3,Casa,ciudad jardín,-76.54359,3.35741
6602,Zona Sur,NA,6,780,350,4,4,3,Casa,ciudad jardín,-76.54359,3.35727
6603,Zona Sur,2,6,750,166,2,5,3,Apartamento,ciudad jardín,-76.5436,3.35741
6604,Zona Sur,2,5,260,108,1,3,3,Apartamento,el limonar,-76.54361,3.39633
6605,Zona Sur,3,5,660,158,4,4,3,Apartamento,ciudad jardín,-76.54362,3.35616
6606,Zona Sur,NA,5,170,77.8,NA,3,3,Apartamento,el limonar,-76.54363,3.40078
6607,Zona Sur,NA,5,1500,455,1,3,6,Casa,tequendama,-76.54364,3.42458
6608,Zona Sur,2,4,270,98,1,2,3,Apartamento,nueva tequendama,-76.54364,3.41755
6609,Zona Sur,NA,6,1280,449,5,5,6,Casa,pance,-76.54368,3.34104
6610,Zona Sur,3,4,370,61,1,5,4,Casa,el caney,-76.54368,3.38915
6611,Zona Sur,4,6,850,185,3,5,3,Apartamento,parcelaciones pance,-76.54369,3.35114
6612,Zona Sur,8,6,830,187,3,5,4,Apartamento,pance,-76.54369,3.35114
6613,Zona Sur,4,6,845,187,2,5,4,Apartamento,pance,-76.54369,3.35114
6614,Zona Sur,6,6,850,168,3,5,4,Apartamento,ciudad jardín,-76.54369,3.35114
6615,Zona Sur,1,5,650,320,2,5,7,Casa,tequendama,-76.5437,3.42145
6616,Zona Sur,NA,5,450,250,1,3,3,Casa,san fernando viejo,-76.5437,3.43323
6617,Zona Sur,3,5,270,108,1,3,4,Apartamento,capri,-76.54372,3.38816
6618,Zona Sur,1,5,330,130,1,3,3,Apartamento,mayapan las vegas,-76.54373,3.38221
6619,Zona Sur,6,5,275,115,1,3,4,Apartamento,capri,-76.54373,3.39161
6620,Zona Sur,8,6,650,185,2,3,3,Apartamento,ciudad jardín,-76.54375,3.43795
6621,Zona Oeste,NA,4,650,84,2,7,9,Casa,miraflores,-76.54379,3.43769
6622,Zona Sur,1,5,435,240,3,4,4,Casa,san fernando,-76.54381,3.43687
6623,Zona Sur,2,5,560,375,2,5,5,Casa,capri,-76.54381,3.38989
6624,Zona Oeste,6,6,560,137.5,2,3,3,Apartamento,normandía,-76.54381,3.45426
6625,Zona Sur,4,5,195,89,1,2,2,Apartamento,capri,-76.54381,3.39279
6626,Zona Sur,3,5,210,84,1,2,3,Apartamento,capri,-76.54381,3.38989
6627,Zona Sur,4,5,225,108,2,3,4,Apartamento,capri,-76.54381,3.38821
6628,Zona Sur,4,4,295,120,3,3,3,Apartamento,san fernando,-76.54383,3.43296
6629,Zona Sur,2,6,1700,367,6,6,4,Casa,ciudad jardín,-76.54386,3.3526
6630,Zona Sur,3,6,1600,630,4,7,4,Casa,ciudad jardín,-76.54387,3.3573
6631,Zona Sur,1,6,850,530,4,4,3,Casa,ciudad jardín,-76.54387,3.3573
6632,Zona Sur,1,6,1100,340,4,5,3,Casa,ciudad jardín,-76.54387,3.3573
6633,Zona Sur,2,6,365,108,2,3,3,Apartamento,ciudad jardín,-76.54387,3.3573
6634,Zona Sur,2,6,320,87,2,3,3,Apartamento,ciudad jardín,-76.54387,3.3573
6635,Zona Sur,2,6,310,78.8,1,2,3,Apartamento,ciudad jardín,-76.54387,3.3573
6636,Zona Sur,8,4,200,77,1,2,3,Apartamento,ciudad bochalema,-76.54387,3.3573
6637,Zona Sur,8,4,200,77,1,2,3,Apartamento,ciudad bochalema,-76.54387,3.3573
6638,Zona Sur,1,5,1300,450,4,5,6,Casa,pance,-76.54388,3.3487
6639,Zona Sur,1,5,635,160,3,4,4,Casa,ciudad jardín,-76.54388,3.3487
6640,Zona Sur,1,5,1125,348,4,5,5,Casa,ciudad jardín,-76.54388,3.3487
6641,Zona Sur,1,5,1400,350,7,5,5,Casa,ciudad jardín,-76.54388,3.3487
6642,Zona Sur,1,5,860,300,4,5,5,Casa,ciudad jardín,-76.54388,3.3487
6643,Zona Sur,1,5,1400,530,NA,3,3,Casa,ciudad jardín,-76.54388,3.3487
6644,Zona Sur,1,5,1120,348,NA,4,4,Casa,ciudad jardín,-76.54388,3.3487
6645,Zona Sur,1,5,850,268,1,3,4,Casa,ciudad jardín,-76.54388,3.3487
6646,Zona Sur,1,5,570,350,NA,2,3,Casa,ciudad jardín,-76.54388,3.3487
6647,Zona Sur,NA,5,670,146,2,4,4,Casa,ciudad jardín,-76.54388,3.3487
6648,Zona Sur,NA,6,570,350,NA,4,4,Casa,ciudad jardín,-76.54388,3.3487
6649,Zona Sur,1,4,362,240,1,2,3,Casa,camino real,-76.54389,3.40633
6650,Zona Oeste,6,5,330,70,1,3,3,Apartamento,normandía,-76.54389,3.45259
6651,Zona Sur,5,4,190,70,1,2,3,Apartamento,cañaveralejo,-76.54389,3.4041
6652,Zona Sur,2,5,220,96,1,3,4,Apartamento,gran limonar,-76.54391,3.3968
6653,Zona Sur,2,5,220,96,1,3,4,Apartamento,gran limonar,-76.54391,3.3968
6654,Zona Sur,2,5,450,178,3,4,5,Casa,guadalupe,-76.54396,3.43738
6655,Zona Norte,NA,5,440,140,NA,5,4,Casa,nueva tequendama,-76.54398,3.41525
6656,Zona Sur,1,5,395,160,4,3,4,Casa,camino real,-76.54398,3.40676
6657,Zona Sur,1,4,650,350,2,4,7,Casa,tequendama,-76.54399,3.41747
6710,Zona Oeste,3,6,525,106,2,5,4,Apartamento,normandía,-76.54401,3.45282
6711,Zona Sur,1,5,500,200,1,3,3,Casa,mayapan las vegas,-76.54402,3.38411
6712,Zona Sur,3,6,285,57,1,2,1,Apartamento,pance,-76.54402,3.34078
6713,Zona Oeste,11,6,1100,285,5,5,4,Apartamento,normandía,-76.54404,3.45285
6714,Zona Sur,3,5,345,110,2,3,3,Casa,camino real,-76.54407,3.40804
6715,Zona Oeste,5,6,430,120,2,3,3,Apartamento,normandía,-76.54407,3.45199
6716,Zona Oeste,6,6,530,137,2,4,4,Apartamento,normandía,-76.54407,3.45276
6717,Zona Sur,2,5,420,187,NA,4,4,Casa,pampa linda,-76.54409,3.4023
6718,Zona Sur,NA,5,225,106,1,2,3,Apartamento,ciudad capri,-76.54409,3.38869
6719,Zona Sur,2,5,580,165,1,2,4,Casa,san fernando nuevo,-76.5441,3.42608
6720,Zona Sur,5,6,836,187,3,5,3,Apartamento,pance,-76.5441,3.3381
6721,Zona Sur,NA,4,270,138,1,2,5,Casa,colseguros,-76.54411,3.43385
6722,Zona Sur,4,5,280,100,2,3,3,Apartamento,mayapan las vegas,-76.54411,3.38423
6723,Zona Sur,NA,6,840,185,2,2,2,Apartamento,pance,-76.54412,3.35074
6724,Zona Sur,1,5,840,315.78,1,4,9,Casa,capri,-76.54413,3.39111
6725,Zona Oeste,1,5,1300,670,2,4,4,Casa,normandía,-76.54417,3.45287
6726,Zona Oeste,2,6,930,600,NA,4,4,Casa,normandía,-76.54417,3.45287
6727,Zona Oeste,1,6,580,138,2,4,4,Apartamento,normandía,-76.54417,3.45287
6728,Zona Oeste,6,6,560,166,2,4,3,Apartamento,normandía,-76.54417,3.45287
6729,Zona Oeste,5,6,595,125,2,5,3,Apartamento,normandía,-76.54417,3.45287
6730,Zona Oeste,NA,6,1300,240,3,5,3,Apartamento,normandía,-76.54417,3.45287
6731,Zona Oeste,4,6,1000,290,4,4,3,Apartamento,normandía,-76.54417,3.45287
6732,Zona Oeste,7,6,1180,200,3,5,4,Apartamento,normandía,-76.54417,3.45287
6733,Zona Oeste,10,6,1200,315,3,5,4,Apartamento,normandía,-76.54417,3.45287
6734,Zona Oeste,6,6,330,86,1,3,3,Apartamento,normandía,-76.54417,3.45287
6735,Zona Oeste,NA,6,460,140,2,3,3,Apartamento,normandía,-76.54417,3.45271
6736,Zona Oeste,12,6,310,75,1,2,2,Apartamento,normandía,-76.54417,3.45287
6737,Zona Oeste,1,6,270,74,1,2,2,Apartamento,normandía,-76.54417,3.45287
6738,Zona Oeste,7,6,530,137,2,3,3,Apartamento,normandía,-76.54417,3.45287
6739,Zona Oeste,12,6,355,84,1,2,2,Apartamento,normandía,-76.54417,3.45287
6740,Zona Oeste,NA,6,600,202,2,3,3,Apartamento,normandía,-76.54417,3.45271
6741,Zona Oeste,6,6,367,164.78,2,3,4,Apartamento,normandía,-76.54417,3.45271
6742,Zona Oeste,NA,6,645,166.19,2,3,3,Apartamento,normandía,-76.54417,3.45287
6743,Zona Oeste,3,6,600,202,2,3,3,Apartamento,normandía,-76.54417,3.45287
6744,Zona Oeste,3,6,1000,224,3,4,3,Apartamento,normandía,-76.54417,3.45287
6745,Zona Sur,4,4,165,80,1,3,3,Apartamento,capri,-76.54417,3.39106
6746,Zona Sur,1,5,470,290,2,5,6,Casa,gran limonar,-76.5442,3.39737
6747,Zona Oeste,NA,6,530,137,2,4,4,Apartamento,normandía,-76.54421,3.45407
6748,Zona Sur,4,6,400,90,2,3,3,Apartamento,ciudad jardín,-76.54421,3.35528
6749,Zona Sur,1,6,690,180,2,5,4,Apartamento,ciudad jardín,-76.54421,3.35528
6750,Zona Sur,1,5,330,113,1,2,3,Casa,camino real,-76.54422,3.40771
6751,Zona Sur,NA,6,510,145,2,4,3,Casa,pance,-76.54424,3.33324
6752,Zona Sur,3,4,255,100,1,2,3,Apartamento,nueva tequendama,-76.54425,3.41584
6753,Zona Sur,2,5,730,455,5,5,8,Casa,gran limonar,-76.54426,3.39665
6754,Zona Sur,2,4,530,480,2,5,7,Casa,san fernando,-76.54427,3.42599
6755,Zona Sur,NA,4,380,140,NA,3,4,Casa,tequendama,-76.54433,3.42106
6756,Zona Sur,1,5,245,110,1,3,4,Apartamento,capri,-76.54434,3.38844
6757,Zona Sur,2,5,220,115,1,2,3,Apartamento,el limonar,-76.54437,3.3992
6758,Zona Sur,NA,5,350,210,1,3,4,Casa,nueva tequendama,-76.5444,3.41403
6759,Zona Oeste,9,5,460,130,2,4,4,Apartamento,normandía,-76.54441,3.45174
6760,Zona Sur,2,6,1600,420,5,6,4,Casa,ciudad jardín,-76.54442,3.35189
6761,Zona Sur,2,4,550,500,NA,2,4,Casa,tequendama,-76.54443,3.41896
6762,Zona Sur,2,4,400,160,2,2,5,Casa,san fernando,-76.54444,3.43548
6763,Zona Sur,NA,4,460,184,NA,2,4,Casa,san fernando,-76.54444,3.43548
6764,Zona Sur,2,5,700,400,1,4,5,Casa,san fernando,-76.54444,3.43548
6765,Zona Sur,1,5,470,341,1,7,8,Casa,san fernando,-76.54444,3.43548
6766,Zona Sur,NA,5,1000,900,5,10,10,Casa,san fernando,-76.54444,3.43548
6767,Zona Sur,NA,5,500,370,3,4,4,Casa,san fernando viejo,-76.54444,3.43548
6768,Zona Sur,1,3,250,97,1,1,1,Apartamento,san fernando,-76.54444,3.43548
6769,Zona Sur,3,5,420,103,1,2,3,Apartamento,san fernando,-76.54444,3.43548
6770,Zona Sur,NA,5,485,259,2,4,4,Apartamento,san fernando viejo,-76.54444,3.43548
6771,Zona Sur,NA,6,1700,367,NA,5,4,Casa,parcelaciones pance,-76.54446,3.35178
6772,Zona Sur,NA,6,1900,335,4,5,4,Casa,parcelaciones pance,-76.54446,3.35178
6773,Zona Sur,NA,6,1700,367,6,6,5,Casa,pance,-76.54446,3.35178
6774,Zona Oeste,5,6,1000,185,3,5,4,Apartamento,normandía,-76.54449,3.45294
6775,Zona Sur,2,6,499,143,2,5,4,Casa,pance,-76.54451,3.33391
6776,Zona Sur,11,5,651,220,2,4,2,Apartamento,mayapan las vegas,-76.54452,3.38889
6777,Zona Oeste,5,4,440,126,2,3,2,Apartamento,santa bárbara,-76.54453,3.44137
6778,Zona Sur,2,5,420,198,2,3,5,Casa,nueva tequendama,-76.54454,3.41095
6779,Zona Oeste,2,5,550,166,2,4,3,Apartamento,normandía,-76.54454,3.45253
6780,Zona Sur,2,4,450,159,3,4,6,Casa,san fernando,-76.54456,3.42641
6781,Zona Sur,2,5,370,250,1,4,4,Casa,mayapan las vegas,-76.54458,3.38039
6782,Zona Sur,NA,5,430,300,1,3,4,Casa,gran limonar,-76.54458,3.39707
6783,Zona Oeste,3,6,560,167,2,5,4,Apartamento,normandía,-76.54458,3.45199
6784,Zona Sur,4,5,230,108,2,3,4,Apartamento,capri,-76.54458,3.39001
6785,Zona Sur,4,5,360,110,2,2,3,Apartamento,camino real,-76.54458,3.40847
6786,Zona Oeste,5,6,590,125,2,4,3,Apartamento,normandía,-76.54459,3.45266
6787,Zona Norte,NA,5,680,176.9,3,6,6,Casa,versalles,-76.54462,3.4232
6788,Zona Oeste,6,6,400,106,2,2,2,Apartamento,el peñon,-76.54462,3.45
6789,Zona Sur,1,4,165,85,NA,2,3,Apartamento,melendez,-76.54465,3.37754
6790,Zona Sur,3,5,295,114,2,3,3,Apartamento,el limonar,-76.54466,3.39729
6791,Zona Sur,3,4,155,75,1,3,3,Apartamento,melendez,-76.54469,3.37795
6792,Zona Sur,3,3,168,85,1,2,3,Apartamento,melendez,-76.54469,3.37795
6793,Zona Sur,3,4,165,85,NA,2,3,Apartamento,melendez,-76.54469,3.37795
6794,Zona Sur,4,4,330,120,NA,2,3,Apartamento,mayapan las vegas,-76.54469,3.38509
6795,Zona Sur,NA,4,335,120,1,3,3,Apartamento,mayapan las vegas,-76.54469,3.38509
6796,Zona Sur,6,4,180,84,1,2,3,Apartamento,melendez,-76.5447,3.3779
6797,Zona Sur,2,6,1550,375,2,7,5,Casa,ciudad jardín,-76.54473,3.35277
6798,Zona Norte,NA,4,240,78,NA,2,3,Apartamento,acopi,-76.54476,3.42256
6799,Zona Oeste,1,4,120,74,1,2,3,Apartamento,zona oeste,-76.54484,3.44745
6800,Zona Sur,NA,6,850,187,3,4,3,Apartamento,pance,-76.54484,3.35064
6801,Zona Oeste,NA,6,350,110,2,3,3,Apartamento,el peñon,-76.54485,3.45058
6802,Zona Oeste,NA,6,300,109,2,2,3,Apartamento,el peñon,-76.54485,3.45058
6803,Zona Sur,NA,4,650,400,3,6,5,Casa,el limonar,-76.54485,3.39679
6804,Zona Sur,2,5,650,330,NA,5,7,Casa,tequendama,-76.5449,3.41973
6805,Zona Sur,1,4,360,240,1,2,3,Casa,camino real,-76.54491,3.40552
6806,Zona Norte,NA,6,1400,960,NA,4,3,Casa,acopi,-76.54491,3.35463
6807,Zona Norte,NA,4,360,240,NA,2,3,Casa,acopi,-76.54494,3.40656
6808,Zona Oeste,8,6,1100,202,2,4,3,Apartamento,normandía,-76.54494,3.45534
6809,Zona Sur,10,5,236,101,1,2,3,Apartamento,nueva tequendama,-76.54496,3.41396
6810,Zona Sur,5,3,120,64,1,2,2,Apartamento,melendez,-76.54498,3.37596
6840,Zona Sur,3,4,148,60.36,NA,2,3,Apartamento,valle del lili,-76.54501,3.37128
6841,Zona Sur,3,4,125,58,1,2,3,Apartamento,melendez,-76.54504,3.37818
6842,Zona Sur,NA,4,500,252,NA,4,5,Casa,nueva tequendama,-76.54505,3.41829
6843,Zona Sur,NA,6,1350,550,4,5,4,Casa,pance,-76.54509,3.3425
6844,Zona Sur,2,5,320,220,2,3,3,Casa,nueva tequendama,-76.54514,3.4119
6845,Zona Oeste,NA,5,370,286,2,4,5,Apartamento,tejares de san,-76.54514,3.44098
6846,Zona Oeste,NA,5,700,290,2,3,3,Apartamento,la arboleda,-76.54514,3.45177
6847,Zona Sur,2,3,350,258,2,5,3,Casa,melendez,-76.54517,3.37972
6848,Zona Sur,2,3,160,60,1,2,2,Apartamento,melendez,-76.54517,3.37972
6849,Zona Sur,NA,6,1200,1000,4,6,4,Casa,pance,-76.54518,3.33577
6850,Zona Sur,2,6,280,126,2,3,3,Apartamento,gran limonar,-76.54518,3.39742
6851,Zona Oeste,NA,5,420,270,2,4,5,Casa,bella suiza,-76.5452,3.40827
6852,Zona Sur,NA,3,220,77,1,3,4,Casa,melendez,-76.54521,3.37934
6853,Zona Sur,2,3,134,79,NA,2,2,Apartamento,melendez,-76.54521,3.37932
6854,Zona Sur,3,5,300,114,2,3,3,Apartamento,el limonar,-76.54522,3.39606
6855,Zona Sur,NA,4,168,65,1,2,3,Apartamento,el caney,-76.54527,3.3808
6856,Zona Sur,3,3,99,49,NA,1,2,Apartamento,melendez,-76.54531,3.37775
6857,Zona Norte,3,3,100,49,NA,1,2,Apartamento,acopi,-76.54531,3.37775
6858,Zona Sur,NA,6,680,220,2,5,4,Casa,pance,-76.54533,3.3422
6859,Zona Sur,3,6,590,139,2,4,3,Apartamento,parcelaciones pance,-76.54533,3.34919
6860,Zona Sur,2,6,560,138,2,4,3,Apartamento,ciudad jardín,-76.54533,3.34919
6861,Zona Sur,2,5,520,400,2,7,7,Casa,el limonar,-76.54535,3.39785
6862,Zona Sur,5,4,150,71,1,2,3,Apartamento,cañaveralejo,-76.54536,3.40396
6863,Zona Sur,3,3,125,60,1,2,3,Apartamento,melendez,-76.54537,3.37812
6864,Zona Sur,3,3,120,57,NA,2,3,Apartamento,melendez,-76.54537,3.37812
6865,Zona Sur,5,3,96,57,NA,2,3,Apartamento,melendez,-76.54537,3.37812
6866,Zona Sur,1,3,95,48,NA,1,2,Apartamento,melendez,-76.54537,3.37812
6867,Zona Sur,5,3,90,56,1,2,3,Apartamento,melendez,-76.54537,3.37812
6868,Zona Sur,3,3,370,300,3,6,5,Apartamento,melendez,-76.54537,3.37812
6869,Zona Sur,2,5,320,220,2,3,4,Casa,nueva tequendama,-76.54538,3.41069
6870,Zona Sur,2,5,360,210,1,3,4,Casa,tequendama,-76.54539,3.41985
6871,Zona Sur,2,6,920,300,4,4,4,Casa,ciudad jardín,-76.54541,3.35491
6872,Zona Norte,NA,6,1150,500,NA,6,5,Casa,acopi,-76.54541,3.35491
6873,Zona Sur,2,5,430,149,2,3,3,Casa,zona sur,-76.54544,3.3981
6874,Zona Sur,1,4,285,94,1,2,2,Apartamento,nueva tequendama,-76.54544,3.42638
6875,Zona Sur,3,5,290,90,1,3,3,Apartamento,valle del lili,-76.54546,3.43526
6876,Zona Sur,NA,6,1200,330,2,5,5,Casa,ciudad jardín,-76.54547,3.35399
6877,Zona Oeste,1,6,180,60,NA,2,2,Apartamento,zona oeste,-76.54551,3.44966
6878,Zona Sur,NA,5,160,60,1,2,3,Apartamento,ciudad melendez,-76.54552,3.37771
6879,Zona Sur,NA,6,660,171,2,4,3,Casa,pance,-76.54552,3.34708
6880,Zona Sur,NA,5,600,328,3,5,6,Casa,el limonar,-76.54552,3.39905
6881,Zona Sur,2,5,400,190,2,4,3,Casa,camino real,-76.54553,3.40634
6882,Zona Sur,2,6,370,265,2,3,4,Casa,valle del lili,-76.54555,3.37697
6883,Zona Sur,2,3,295,185,2,5,3,Casa,melendez,-76.54555,3.37697
6884,Zona Sur,NA,6,930,400,2,6,4,Casa,pance,-76.54561,3.33418
6885,Zona Oeste,5,6,1400,236,2,5,4,Apartamento,normandía,-76.54562,3.45075
6886,Zona Oeste,7,6,530,138,2,3,4,Apartamento,normandía,-76.54565,3.45247
6887,Zona Sur,3,6,1050,170,4,6,3,Apartamento,pance,-76.54568,3.34914
6888,Zona Oeste,2,6,590,355,2,4,4,Apartamento,santa teresita,-76.5457,3.45064
6889,Zona Oeste,NA,6,800,310,2,4,3,Apartamento,santa teresita,-76.5457,3.45064
6890,Zona Oeste,1,6,260,56,1,2,1,Apartamento,santa teresita,-76.5457,3.45064
6891,Zona Oeste,11,5,350,110,1,2,3,Apartamento,el peñon,-76.5457,3.45064
6892,Zona Oeste,3,6,621,125.21,2,4,3,Apartamento,normandía,-76.5457,3.45446
6893,Zona Sur,1,5,550,230,1,2,0,Casa,tequendama,-76.54577,3.41887
6894,Zona Sur,NA,5,350,140,2,2,3,Casa,tequendama,-76.54578,3.42027
6895,Zona Sur,4,5,980,750,6,5,9,Casa,el ingenio,-76.54578,3.38028
6896,Zona Norte,NA,5,370,120,NA,4,3,Apartamento,tequendama,-76.54578,3.4224
6897,Zona Sur,1,6,600,197,2,4,3,Casa,pance,-76.54578,3.34232
6898,Zona Sur,2,6,1850,400,4,6,4,Casa,pance,-76.54581,3.34217
6899,Zona Sur,NA,6,595,136,1,4,3,Apartamento,parcelaciones pance,-76.54581,3.34217
6900,Zona Sur,5,6,590,128,2,4,3,Apartamento,pance,-76.54581,3.34217
6901,Zona Sur,6,6,594,133,2,5,4,Apartamento,pance,-76.54581,3.34217
6902,Zona Norte,9,5,435,113,2,3,3,Apartamento,la flora,-76.54583,3.3737
6903,Zona Oeste,5,6,580,275,2,4,4,Apartamento,los cristales,-76.54584,3.44439
6904,Zona Oeste,5,6,430,120,2,3,3,Apartamento,normandía,-76.54587,3.45157
6905,Zona Sur,5,3,113,50,1,2,3,Apartamento,melendez,-76.54587,3.37149
6906,Zona Norte,2,6,1080,650,2,0,7,Casa,juanamb√∫,-76.54594,3.33308
6907,Zona Sur,1,6,650,130,NA,3,4,Apartamento,pance,-76.54594,3.34178
6908,Zona Oeste,7,5,530,130.34,2,3,3,Apartamento,normandía,-76.54594,3.44914
6909,Zona Sur,NA,4,150,71,1,2,3,Apartamento,cañaveralejo,-76.54595,3.40643
6910,Zona Oeste,2,6,530,114,2,3,2,Apartamento,arboledas,-76.54595,3.44986
6950,Zona Sur,3,6,630,175,2,5,4,Casa,pance,-76.54601,3.4121
6951,Zona Oeste,3,6,500,119,2,3,3,Apartamento,arboledas,-76.54602,3.4489
6952,Zona Oeste,9,6,620,167,2,5,4,Apartamento,zona oeste,-76.54604,3.45114
6953,Zona Sur,1,4,152,85,1,3,4,Apartamento,gran limonar,-76.54607,3.39858
6954,Zona Sur,2,5,300,113,2,2,3,Apartamento,san fernando,-76.5461,3.43301
6955,Zona Sur,NA,3,150,80,1,2,3,Apartamento,Cali,-76.54612,3.38073
6956,Zona Oeste,NA,5,695,487,3,4,5,Casa,tejares de san,-76.54613,3.44812
6957,Zona Oeste,3,5,360,110,2,3,4,Apartamento,el peñon,-76.54613,3.44812
6958,Zona Oeste,2,6,535,123,2,4,3,Apartamento,los cristales,-76.54613,3.44812
6959,Zona Oeste,NA,6,750,404,NA,4,5,Casa,los cristales,-76.54614,3.43978
6960,Zona Oeste,NA,6,1000,237,7,3,3,Casa,aguacatal,-76.54614,3.43978
6961,Zona Oeste,5,6,690,186,2,4,4,Apartamento,aguacatal,-76.54614,3.43978
6962,Zona Oeste,4,5,450,165,2,4,4,Apartamento,el peñon,-76.54617,3.45116
6963,Zona Sur,2,3,335,200,1,2,3,Casa,melendez,-76.54619,3.37436
6964,Zona Sur,5,6,560,127,2,5,3,Apartamento,pance,-76.54619,3.34217
6965,Zona Sur,8,5,222,60,1,2,3,Apartamento,valle del lili,-76.5462,3.37218
6966,Zona Sur,8,4,235,63,1,2,2,Apartamento,valle del lili,-76.5462,3.37218
6967,Zona Sur,7,4,300,91,1,3,3,Apartamento,valle del lili,-76.5462,3.37218
6968,Zona Sur,8,5,225,65,1,2,2,Apartamento,valle del lili,-76.5462,3.37218
6969,Zona Sur,2,5,235,65,1,2,2,Apartamento,valle del lili,-76.5462,3.37218
6970,Zona Sur,8,5,245,70,1,2,3,Apartamento,valle del lili,-76.5462,3.37218
6971,Zona Oeste,9,6,1300,218,2,4,3,Apartamento,normandía,-76.54623,3.45215
6972,Zona Oeste,1,6,475,147,2,3,3,Apartamento,normandía,-76.54623,3.4516
6973,Zona Sur,4,5,240,139.84,2,4,3,Apartamento,san fernando,-76.54626,3.43363
6974,Zona Oeste,3,6,720,238,2,4,3,Apartamento,el peñon,-76.54627,3.45125
6975,Zona Sur,6,4,220,75,1,2,3,Apartamento,alf√©rez real,-76.54627,3.39109
6976,Zona Sur,NA,4,150,49,1,2,2,Apartamento,el caney,-76.54628,3.3808
6977,Zona Sur,1,3,200,297,2,1,3,Casa,buenos aires,-76.54631,3.3899
6978,Zona Sur,2,5,420,177,NA,4,3,Apartamento,camino real,-76.54633,3.4089
6979,Zona Oeste,9,6,620,183,3,3,2,Apartamento,arboledas,-76.54634,3.44952
6980,Zona Oeste,NA,5,697,467,2,4,5,Casa,tejares de san,-76.54639,3.43674
6981,Zona Sur,NA,4,280,300,NA,5,6,Casa,melendez,-76.54639,3.37904
6982,Zona Sur,2,6,1280,350,4,5,4,Casa,Pance,-76.54641,3.34292
6983,Zona Sur,4,5,215,64,1,2,2,Apartamento,valle del lili,-76.54642,3.37381
6984,Zona Oeste,NA,6,520,132,2,2,3,Apartamento,normandía,-76.54642,3.44921
6985,Zona Sur,3,5,400,260,2,5,6,Casa,nueva tequendama,-76.54643,3.41188
6986,Zona Sur,1,4,650,759,1,8,8,Casa,san fernando,-76.54649,3.43288
6987,Zona Sur,2,6,1350,600,3,7,6,Casa,pance,-76.5465,3.33378
6988,Zona Oeste,6,6,621,119,2,3,2,Apartamento,normandía,-76.54652,3.45464
6989,Zona Sur,2,5,500,163,3,5,5,Casa,nueva tequendama,-76.54653,3.41115
6990,Zona Oeste,11,6,650,220,2,3,3,Apartamento,arboledas,-76.54653,3.44626
6991,Zona Oeste,3,6,900,310,2,4,5,Apartamento,santa teresita,-76.54654,3.45262
6992,Zona Oeste,NA,6,720,165,2,3,3,Apartamento,santa teresita,-76.54655,3.45002
6993,Zona Sur,2,5,980,250,3,8,9,Casa,tequendama,-76.5466,3.42017
6994,Zona Oeste,3,6,530,166,2,4,4,Apartamento,arboledas,-76.5466,3.44694
6995,Zona Sur,2,3,200,85,2,2,3,Apartamento,melendez,-76.54661,3.37792
6996,Zona Sur,NA,3,580,188,2,6,5,Apartamento,camino real,-76.54662,3.40624
6997,Zona Sur,3,5,520,450,2,5,5,Casa,tequendama,-76.54665,3.41841
6998,Zona Sur,NA,6,1000,189,3,5,4,Apartamento,zona sur,-76.54666,3.4462
6999,Zona Oeste,1,6,870,200,2,5,3,Apartamento,aguacatal,-76.54666,3.44624
7000,Zona Oeste,6,6,690,189,2,5,4,Apartamento,aguacatal,-76.54666,3.44624
7001,Zona Oeste,7,6,795,222,2,5,4,Apartamento,aguacatal,-76.54666,3.44624
7002,Zona Norte,NA,6,850,260,NA,5,4,Apartamento,occidente,-76.54668,3.45243
7003,Zona Norte,NA,6,900,311,NA,3,4,Apartamento,santa teresita,-76.54669,3.45287
7004,Zona Sur,4,5,530,125,2,3,3,Apartamento,san fernando,-76.54669,3.43357
7005,Zona Sur,3,5,420,102,1,2,3,Apartamento,san fernando viejo,-76.54669,3.43357
7006,Zona Oeste,NA,6,1400,363,4,5,3,Apartamento,normandía,-76.54671,3.44634
7007,Zona Oeste,1,4,250,95,1,3,4,Apartamento,zona oeste,-76.54672,3.44822
7008,Zona Sur,2,4,400,340,NA,4,4,Casa,san fernando,-76.54673,3.43597
7009,Zona Sur,1,5,650,350,NA,3,7,Casa,tequendama,-76.54675,3.4219
7010,Zona Sur,1,5,650,350,NA,3,7,Casa,tequendama,-76.54675,3.4219
7011,Zona Sur,NA,4,160,76,NA,0,0,Apartamento,el refugio,-76.54675,3.39839
7012,Zona Norte,NA,6,850,310,NA,4,5,Apartamento,acopi,-76.5468,3.45294
7013,Zona Oeste,5,6,420,112,2,3,3,Apartamento,los cristales,-76.54684,3.44474
7014,Zona Oeste,7,6,630,204,2,2,2,Apartamento,los cristales,-76.54684,3.44474
7015,Zona Oeste,2,5,245,66,1,1,1,Apartamento,los cristales,-76.54684,3.44474
